pid,duration,fps,width,height,aspect_ratio,total_frames
POST00003988,59.233333333333334,30.0,576,1024,0.5625,1777
POST00000348,85.86666666666666,30.0,576,1024,0.5625,2576
POST00001772,5.05,29.900990099009903,576,1024,0.5625,151
POST00002117,15.0,30.0,576,1024,0.5625,450
POST00000234,15.0,30.0,576,1024,0.5625,450
POST00001538,16.333333333333332,30.0,576,1024,0.5625,490
POST00001001,8.233333333333333,30.0,576,1024,0.5625,247
POST00000216,56.7,30.0,576,1024,0.5625,1701
POST00002852,11.466666666666667,30.0,576,1024,0.5625,344
POST00000597,15.0,30.0,540,960,0.5625,450
POST00002585,7.383333333333334,30.74492099322799,576,1024,0.5625,227
POST00002834,59.03333333333333,29.983060417843028,576,1024,0.5625,1770
POST00000114,12.033333333333333,30.0,576,720,0.8,361
POST00002246,183.26666666666668,30.0,306,424,0.7216981132075472,5498
POST00003869,18.866666666666667,30.0,576,576,1.0,566
POST00003346,6.538618716796077,24.3170625,576,1024,0.5625,159
POST00003708,12.2,30.0,576,1024,0.5625,366
POST00002755,25.2,30.0,576,1024,0.5625,756
POST00000534,13.0,30.307692307692307,576,1024,0.5625,394
POST00000598,18.333333333333332,30.0,576,1024,0.5625,550
POST00000556,43.833333333333336,30.0,576,1024,0.5625,1315
POST00000559,12.6,30.0,576,1024,0.5625,378
POST00000525,59.833333333333336,30.0,576,1024,0.5625,1795
POST00000526,39.0,30.0,576,1024,0.5625,1170
POST00000537,28.766666666666666,30.0,576,924,0.6233766233766234,863
POST00000545,47.4,30.0,576,1024,0.5625,1422
POST00000602,12.066666666666666,30.0,576,1024,0.5625,362
POST00000512,9.566666666666666,30.0,576,768,0.75,287
POST00000509,45.4,30.0,576,1024,0.5625,1362
POST00000600,59.833333333333336,30.0,576,1024,0.5625,1795
POST00003969,35.6,30.0,576,1024,0.5625,1068
POST00002381,7.0,30.0,576,1024,0.5625,210
POST00000383,60.06006006006006,29.97,576,1024,0.5625,1800
POST00003415,61.0,30.0,576,1024,0.5625,1830
POST00003693,54.666666666666664,30.0,576,1024,0.5625,1640
POST00000081,20.103436770103436,30.09435684647303,576,1024,0.5625,605
POST00003164,94.93333333333334,30.0,576,1024,0.5625,2848
POST00003870,36.53333333333333,30.0,576,1024,0.5625,1096
POST00000105,13.516666666666667,60.0,576,1024,0.5625,811
POST00003006,7.616666666666666,60.0,576,1024,0.5625,457
POST00002236,89.2,30.0,576,1024,0.5625,2676
POST00002818,7.666666666666667,30.0,576,1024,0.5625,230
POST00002808,15.666666666666666,30.0,576,1026,0.5614035087719298,470
POST00002930,42.333333333333336,30.0,576,1024,0.5625,1270
POST00000196,55.46666666666667,30.0,540,960,0.5625,1664
POST00001520,48.766666666666666,30.0,576,1024,0.5625,1463
POST00000641,61.13333333333333,30.0,576,1024,0.5625,1834
POST00000532,12.7,30.0,576,1024,0.5625,381
POST00000607,18.217391304347824,23.0,576,1024,0.5625,419
POST00000564,59.03333333333333,30.0,576,1024,0.5625,1771
POST00000513,6.5,30.0,576,1024,0.5625,195
POST00000652,19.966666666666665,30.0,576,1024,0.5625,599
POST00000577,10.1,30.0,570,990,0.5757575757575758,303
POST00000563,99.53333333333333,30.03014065639652,576,1024,0.5625,2989
POST00000590,50.166666666666664,30.0,576,1024,0.5625,1505
POST00000601,55.833333333333336,60.0,576,1024,0.5625,3350
POST00000642,7.090423757090424,23.976,576,1024,0.5625,170
POST00000622,37.5,30.0,576,1024,0.5625,1125
POST00003942,331.1333333333333,29.993960136903564,576,1024,0.5625,9932
POST00001862,10.85,30.138248847926267,576,1024,0.5625,327
POST00002953,5.333333333333333,30.0,576,1024,0.5625,160
POST00003896,12.933333333333334,30.0,576,1024,0.5625,388
POST00002047,8.174841508174842,23.976,576,1024,0.5625,196
POST00003225,21.65498832165499,29.97,576,1024,0.5625,649
POST00003010,15.333333333333332,29.608695652173914,576,1024,0.5625,454
POST00002499,24.516666666666666,60.0,576,1024,0.5625,1471
POST00003107,27.44,25.0,576,1024,0.5625,686
POST00003519,7.333333333333334,26.59090909090909,576,1024,0.5625,195
POST00000868,8.633333333333333,30.0,576,1024,0.5625,259
POST00002547,39.18333333333334,30.16588685665674,576,1024,0.5625,1182
POST00003980,10.1,30.0,576,1024,0.5625,303
POST00002554,9.9,30.0,576,1024,0.5625,297
POST00000970,178.83333333333334,30.0,576,1024,0.5625,5365
POST00003772,79.13333333333334,30.0,576,1026,0.5614035087719298,2374
POST00000255,51.9,30.0,576,1024,0.5625,1557
POST00003163,14.783333333333333,24.216459977452086,576,1024,0.5625,358
POST00003793,32.2,30.0,576,1024,0.5625,966
POST00001674,6.089422756089423,26.275068493150684,576,1018,0.5658153241650294,160
POST00000358,11.733333333333333,30.0,576,1024,0.5625,352
POST00002727,41.666666666666664,30.0,576,1024,0.5625,1250
POST00000057,11.9,30.0,576,1024,0.5625,357
POST00000293,34.266666666666666,30.0,576,1024,0.5625,1028
POST00000016,6.9,30.0,576,1024,0.5625,207
POST00000265,15.0,30.0,576,1024,0.5625,450
POST00000104,5.166666666666667,30.0,576,1024,0.5625,155
POST00000147,12.066666666666666,30.0,576,1024,0.5625,362
POST00000956,19.066666666666666,30.0,576,1024,0.5625,572
POST00000861,20.466666666666665,30.0,576,1024,0.5625,614
POST00003237,78.8,30.0,576,1024,0.5625,2364
POST00003472,12.033333333333333,30.0,576,576,1.0,361
POST00002924,13.216666666666667,30.189155107187894,1038,576,1.8020833333333333,399
POST00003987,348.682015348682,29.97,576,1024,0.5625,10450
POST00003316,161.31666666666666,30.1084822812274,576,938,0.6140724946695096,4857
POST00002231,24.6,25.0,576,1024,0.5625,615
POST00003927,25.72,25.0,576,1024,0.5625,643
POST00002333,9.033333333333333,29.11439114391144,576,1024,0.5625,263
POST00003406,172.9,30.0,576,1024,0.5625,5187
POST00003436,193.36,25.0,576,1024,0.5625,4834
POST00000666,19.966666666666665,30.0,576,1024,0.5625,599
POST00002228,19.766666666666666,30.0,576,1024,0.5625,593
POST00001831,34.9,30.0,576,1024,0.5625,1047
POST00001755,43.9,30.0,576,1126,0.5115452930728241,1317
POST00003154,28.03333333333333,26.11177170035672,576,1024,0.5625,732
POST00000055,12.266666666666667,30.0,576,1024,0.5625,368
POST00003865,17.633333333333333,30.0,576,770,0.7480519480519481,529
POST00001808,8.133133133133134,23.976,576,1024,0.5625,195
POST00001481,73.9,30.0,576,1024,0.5625,2217
POST00003174,12.233333333333333,30.0,540,960,0.5625,367
POST00002732,42.233333333333334,30.0,576,768,0.75,1267
POST00001723,22.733333333333334,30.0,576,768,0.75,682
POST00001880,8.966666666666667,30.0,576,1024,0.5625,269
POST00003194,8.766666666666667,30.0,576,1024,0.5625,263
POST00001555,23.233333333333334,30.0,576,774,0.7441860465116279,697
POST00001079,11.1,30.0,576,576,1.0,333
POST00003076,16.84,25.0,576,768,0.75,421
POST00001668,10.766666666666667,30.0,576,576,1.0,323
POST00003306,10.033333333333333,30.0,576,746,0.7721179624664879,301
POST00001891,67.68,25.0,576,1024,0.5625,1692
POST00003518,42.6,30.0,576,1024,0.5625,1278
POST00003569,14.9,30.0,576,1024,0.5625,447
POST00002876,59.46666666666667,29.91591928251121,576,1024,0.5625,1779
POST00000444,22.266666666666666,30.0,576,1024,0.5625,668
POST00001871,17.5,30.0,576,1024,0.5625,525
POST00001610,14.597931264597932,23.976,576,1024,0.5625,350
POST00001633,59.666666666666664,29.81564245810056,576,1024,0.5625,1779
POST00001818,64.53333333333333,29.96900826446281,576,1024,0.5625,1934
POST00001265,89.86666666666666,30.0,576,1024,0.5625,2696
POST00001170,16.0,60.0,576,1024,0.5625,960
POST00002568,6.066666666666666,30.0,576,1024,0.5625,182
POST00001802,42.56666666666667,30.0,576,1024,0.5625,1277
POST00003158,29.066666666666666,30.0,576,1024,0.5625,872
POST00003821,51.666666666666664,30.0,576,1024,0.5625,1550
POST00000906,36.20286953620287,58.50364976958525,576,1024,0.5625,2118
POST00002081,19.733333333333334,30.0,576,1024,0.5625,592
POST00003867,59.4,30.0,576,1024,0.5625,1782
POST00003953,47.63333333333333,30.0,576,1024,0.5625,1429
POST00000673,10.9,60.0,576,1024,0.5625,654
POST00000311,25.266666666666666,30.0,576,1024,0.5625,758
POST00002327,5.2,30.0,576,1024,0.5625,156
POST00003308,6.433333333333334,30.0,576,1024,0.5625,193
POST00003580,12.833333333333334,30.0,576,1024,0.5625,385
POST00003756,6.866666666666666,30.0,576,1024,0.5625,206
POST00000940,34.4,60.0,576,1024,0.5625,2064
POST00003145,42.03333333333333,29.762093576526567,576,1024,0.5625,1251
POST00002722,76.7,30.0,576,1024,0.5625,2301
POST00003915,382.46666666666664,30.0,576,1024,0.5625,11474
POST00003636,54.5,30.0,576,1024,0.5625,1635
POST00000481,32.2,30.0,576,1024,0.5625,966
POST00002828,83.53333333333333,30.27533918595371,576,1024,0.5625,2529
POST00003747,32.13333333333333,30.0,576,1024,0.5625,964
POST00001311,18.084751418084753,29.97,576,1024,0.5625,542
POST00003800,63.099999999999994,29.587955625990492,576,1024,0.5625,1867
POST00002611,59.733333333333334,30.0,576,1024,0.5625,1792
POST00002875,404.8666666666667,30.0,576,1024,0.5625,12146
POST00001439,27.6,30.0,576,1024,0.5625,828
POST00002144,180.46666666666667,30.0,576,1024,0.5625,5414
POST00003974,16.0,30.0,576,1024,0.5625,480
POST00002276,132.23333333333332,30.0,576,1024,0.5625,3967
POST00003984,12.512512512512513,29.97,576,1024,0.5625,375
POST00000717,51.3,30.0,576,1024,0.5625,1539
POST00003728,110.76666666666667,30.0,576,1024,0.5625,3323
POST00001351,24.366666666666667,30.0,576,1136,0.5070422535211268,731
POST00002464,19.066666666666666,30.0,720,1280,0.5625,572
POST00001081,4.2042042042042045,29.97,576,976,0.5901639344262295,126
POST00002678,61.666666666666664,30.0,576,1024,0.5625,1850
POST00003268,24.76,25.0,576,1024,0.5625,619
POST00001552,7.0,30.0,576,1024,0.5625,210
POST00002032,87.63333333333334,30.0,576,1024,0.5625,2629
POST00000323,23.616666666666667,30.190543401552574,576,1024,0.5625,713
POST00003083,7.9,30.0,576,1024,0.5625,237
POST00003656,12.9,30.0,576,1024,0.5625,387
POST00002604,13.04,50.0,576,1024,0.5625,652
POST00002912,16.733333333333334,30.0,576,1024,0.5625,502
POST00001094,12.966666666666667,30.0,576,1024,0.5625,389
POST00002774,18.1,30.0,576,1024,0.5625,543
POST00002827,26.447222873998594,29.833,576,1024,0.5625,789
POST00003902,60.0,30.0,576,1024,0.5625,1800
POST00003720,42.46666666666667,30.0,576,1024,0.5625,1274
POST00000478,6.833333333333333,30.0,576,1024,0.5625,205
POST00003699,96.16666666666667,30.0,576,1024,0.5625,2885
POST00000667,9.433333333333334,30.0,576,1024,0.5625,283
POST00002041,11.566666666666666,60.0,576,1024,0.5625,694
POST00001368,15.733333333333333,30.0,480,856,0.5607476635514018,472
POST00001778,10.433333333333334,30.0,576,1024,0.5625,313
POST00000112,11.033333333333333,30.0,576,1024,0.5625,331
POST00003612,82.26666666666667,30.0,576,1024,0.5625,2468
POST00003159,6.733333333333333,30.0,576,1024,0.5625,202
POST00002775,14.966666666666667,30.0,576,1024,0.5625,449
POST00000857,23.2,30.0,576,1024,0.5625,696
POST00003334,29.53333333333333,29.89841986455982,576,1024,0.5625,883
POST00001098,31.8,30.0,576,1024,0.5625,954
POST00001635,59.916666666666664,60.0,576,1024,0.5625,3595
POST00000472,8.966666666666667,30.0,576,1024,0.5625,269
POST00000663,11.066666666666666,30.0,576,1024,0.5625,332
POST00000062,22.833333333333332,30.0,576,1024,0.5625,685
POST00002028,12.566666666666666,60.0,576,1024,0.5625,754
POST00000809,8.433333333333334,30.0,576,1024,0.5625,253
POST00002602,32.5,30.0,576,1024,0.5625,975
POST00003432,8.8,30.0,576,1024,0.5625,264
POST00001327,33.733333333333334,30.0,576,1024,0.5625,1012
POST00003950,23.366666666666667,30.0,576,1024,0.5625,701
POST00003293,15.0,30.0,576,1024,0.5625,450
POST00003376,13.666666666666666,30.0,576,908,0.6343612334801763,410
POST00003349,136.33333333333334,30.0,576,1024,0.5625,4090
POST00002773,31.933333333333334,30.0,576,1024,0.5625,958
POST00001322,7.0,30.0,576,1024,0.5625,210
POST00003323,11.633333333333333,30.0,576,1024,0.5625,349
POST00003633,8.833333333333334,29.88679245283019,576,1024,0.5625,264
POST00003994,12.033333333333333,30.0,576,1024,0.5625,361
POST00002674,84.73333333333333,29.964594807238395,576,1024,0.5625,2539
POST00002315,13.880547213880547,29.97,576,1024,0.5625,416
POST00002384,55.266666666666666,30.0,576,1024,0.5625,1658
POST00001374,17.9,30.0,576,576,1.0,537
POST00000470,15.033333333333333,30.0,576,1024,0.5625,451
POST00003882,17.933333333333334,30.0,576,1024,0.5625,538
POST00003501,17.333333333333332,30.0,576,1024,0.5625,520
POST00002258,5.266666666666667,30.0,576,1024,0.5625,158
POST00000477,10.0,30.0,576,1024,0.5625,300
POST00003761,53.06666666666667,30.0,576,1026,0.5614035087719298,1592
POST00003425,18.866666666666667,30.0,576,1024,0.5625,566
POST00001133,30.9,30.0,576,1024,0.5625,927
POST00002625,78.95,30.082330588980366,576,1024,0.5625,2375
POST00002487,160.3,30.0,576,1024,0.5625,4809
POST00003115,106.3,29.915333960489182,576,1024,0.5625,3180
POST00001432,119.7,30.0,576,1024,0.5625,3591
POST00001859,7.666666666666667,30.0,576,1024,0.5625,230
POST00002374,9.233333333333333,30.0,576,1024,0.5625,277
POST00001373,5.133333333333334,30.0,576,1024,0.5625,154
POST00001244,5.6923076923076925,39.0,576,1024,0.5625,222
POST00001027,5.85,60.0,576,1024,0.5625,351
POST00001052,60.0,30.0,720,1280,0.5625,1800
POST00001136,27.0,30.0,576,1024,0.5625,810
POST00003796,22.266666666666666,30.0,576,1024,0.5625,668
POST00003412,10.633333333333333,30.0,576,1024,0.5625,319
POST00001016,47.733333333333334,30.0,576,1024,0.5625,1432
POST00001056,15.048381715048382,29.172572062084257,576,1024,0.5625,439
POST00000999,27.961294627961294,59.94,576,1024,0.5625,1676
POST00001127,62.666666666666664,30.0,576,1024,0.5625,1880
POST00001003,21.5,30.0,576,1024,0.5625,645
POST00001153,27.666666666666668,30.0,576,576,1.0,830
POST00002685,26.0,30.0,1024,576,1.7777777777777777,780
POST00000818,15.533333333333333,30.0,576,1024,0.5625,466
POST00000880,27.733333333333334,30.0,576,1024,0.5625,832
POST00001653,179.46666666666667,29.955423476968797,576,1024,0.5625,5376
POST00001147,73.83333333333333,30.216704288939052,576,1024,0.5625,2231
POST00002068,84.2,30.0,576,1024,0.5625,2526
POST00003298,135.26666666666668,30.0,576,1024,0.5625,4058
POST00001370,23.5,30.0,720,1280,0.5625,705
POST00001103,15.033333333333333,60.0,576,1024,0.5625,902
POST00001186,40.833333333333336,30.0,576,1024,0.5625,1225
POST00001091,104.45445445445446,59.94,576,1024,0.5625,6261
POST00003276,17.4,30.0,576,1024,0.5625,522
POST00000985,25.46666666666667,29.76439790575916,576,1024,0.5625,758
POST00002607,13.783333333333333,27.569528415961305,576,1024,0.5625,380
POST00000645,18.6,30.0,576,1024,0.5625,558
POST00002208,53.583333333333336,60.0,576,1024,0.5625,3215
POST00000337,8.166666666666666,60.0,576,1024,0.5625,490
POST00003585,89.9,30.0,576,1024,0.5625,2697
POST00001446,16.866666666666667,30.0,576,1024,0.5625,506
POST00001093,41.06666666666667,30.0,576,1024,0.5625,1232
POST00001012,7.033333333333333,30.0,576,1024,0.5625,211
POST00003575,18.733333333333334,30.0,576,1024,0.5625,562
POST00002429,11.64,25.0,576,1024,0.5625,291
POST00002290,17.86,50.0,576,1024,0.5625,893
POST00003433,73.96666666666667,30.0,576,1024,0.5625,2219
POST00003311,27.666666666666668,30.0,576,1024,0.5625,830
POST00002427,12.833333333333334,30.0,576,1024,0.5625,385
POST00002071,10.6,30.0,576,1024,0.5625,318
POST00000725,10.133333333333333,30.0,576,1024,0.5625,304
POST00002465,19.433333333333334,30.0,576,1024,0.5625,583
POST00002086,10.833333333333334,59.90769230769231,576,1024,0.5625,649
POST00003578,15.6,25.0,576,1024,0.5625,390
POST00002393,9.966666666666667,30.0,576,1024,0.5625,299
POST00000967,18.033333333333335,30.0,576,1024,0.5625,541
POST00002854,37.0,30.0,576,1024,0.5625,1110
POST00002096,162.5,30.0,576,1024,0.5625,4875
POST00000918,31.1,30.0,576,1024,0.5625,933
POST00000654,9.3,30.0,576,1024,0.5625,279
POST00000659,11.0,30.0,576,1024,0.5625,330
POST00000631,15.066666666666666,30.0,576,1024,0.5625,452
POST00003020,243.2,30.0,576,1024,0.5625,7296
POST00003837,28.7,30.0,576,768,0.75,861
POST00003686,51.3,30.0,576,1024,0.5625,1539
POST00003128,65.7323990657324,29.97,576,1024,0.5625,1970
POST00002985,13.1,60.0,576,1024,0.5625,786
POST00003784,72.06666666666666,30.0,576,1024,0.5625,2162
POST00003754,24.2,30.0,576,1024,0.5625,726
POST00001800,4.809523809523809,33.68316831683168,576,1024,0.5625,162
POST00000260,72.56666666666666,30.0,576,1024,0.5625,2177
POST00002186,7.733333333333333,30.0,576,1024,0.5625,232
POST00003137,17.8,30.0,576,1024,0.5625,534
POST00002411,30.266666666666666,30.0,576,1024,0.5625,908
POST00002399,34.43333333333333,30.0,576,1024,0.5625,1033
POST00003649,45.04504504504504,29.97,576,1024,0.5625,1350
POST00000132,19.666666666666668,30.0,576,1024,0.5625,590
POST00001263,8.441775108441776,29.97,576,1024,0.5625,253
POST00002221,23.033333333333335,30.0,576,1024,0.5625,691
POST00001036,21.466666666666665,30.0,576,1024,0.5625,644
POST00003674,18.333333333333332,30.0,576,1024,0.5625,550
POST00002062,15.643279740615704,28.830271367521366,576,1024,0.5625,451
POST00000691,23.866666666666667,30.0,576,1024,0.5625,716
POST00001643,10.166666666666666,30.0,576,1024,0.5625,305
POST00002126,38.65,30.349288486416558,576,1024,0.5625,1173
POST00000801,5.033333333333333,30.0,576,1024,0.5625,151
POST00001648,40.96666666666667,30.0,576,1024,0.5625,1229
POST00002247,29.233333333333334,30.0,576,1024,0.5625,877
POST00001097,38.45512178845512,23.689952277657266,576,1022,0.5636007827788649,911
POST00003177,15.033333333333333,30.0,576,1022,0.5636007827788649,451
POST00000942,84.3,30.0,576,1024,0.5625,2529
POST00003608,76.24290957624291,29.97,576,1024,0.5625,2285
POST00001348,17.033333333333335,30.0,576,1022,0.5636007827788649,511
POST00001586,25.666666666666664,29.883116883116884,576,1024,0.5625,767
POST00000715,43.36666666666667,30.0,576,1024,0.5625,1301
POST00001791,15.033333333333333,29.20177383592018,576,1024,0.5625,439
POST00003414,57.0,30.0,576,1024,0.5625,1710
POST00000242,29.866666666666667,30.0,854,480,1.7791666666666666,896
POST00001478,9.166666666666666,30.0,576,1024,0.5625,275
POST00000772,58.76,25.0,576,1024,0.5625,1469
POST00002193,42.4,30.0,576,1024,0.5625,1272
POST00002609,26.75,60.0,576,1024,0.5625,1605
POST00002472,80.62305712471169,29.917,576,1024,0.5625,2412
POST00000640,14.6,30.0,540,960,0.5625,438
POST00003062,44.0,29.704545454545453,576,1024,0.5625,1307
POST00000334,8.033333333333333,30.0,576,1024,0.5625,241
POST00002909,9.1,30.0,576,1024,0.5625,273
POST00000514,9.376042709376042,57.59359430604982,576,1024,0.5625,540
POST00000552,6.133333333333334,30.0,576,1024,0.5625,184
POST00003457,63.18818818818819,23.976,576,1024,0.5625,1515
POST00003818,17.066666666666666,30.0,576,1024,0.5625,512
POST00003905,12.933333333333334,30.0,576,1024,0.5625,388
POST00001125,9.733333333333334,29.897260273972602,576,1024,0.5625,291
POST00001264,6.533333333333333,30.0,576,1024,0.5625,196
POST00001638,86.08608608608608,23.976,576,1024,0.5625,2064
POST00001901,46.53333333333333,30.0,576,576,1.0,1396
POST00001607,17.833333333333332,30.0,576,1024,0.5625,535
POST00001179,9.3,30.0,576,864,0.6666666666666666,279
POST00002600,11.933333333333334,30.0,576,1024,0.5625,358
POST00002100,16.6,30.0,576,1024,0.5625,498
POST00002835,44.03333333333333,30.0,576,1024,0.5625,1321
POST00003829,20.657995409334355,24.833,576,1024,0.5625,513
POST00000796,6.5,30.0,576,1024,0.5625,195
POST00003511,9.333333333333334,30.0,576,1024,0.5625,280
POST00001048,9.733333333333333,30.0,576,1024,0.5625,292
POST00000093,8.533333333333333,30.0,540,960,0.5625,256
POST00002035,20.5,30.0,576,1024,0.5625,615
POST00002618,34.63333333333333,30.0,576,720,0.8,1039
POST00003418,36.666666666666664,30.0,824,576,1.4305555555555556,1100
POST00003734,35.86666666666667,30.0,576,1024,0.5625,1076
POST00001823,97.0,30.0,576,1024,0.5625,2910
