pid,file_size_bytes,file_exists
POST00005890,12766286,True
POST00004459,22653104,True
POST00004461,2739610,True
POST00004979,10927860,True
POST00004231,11841030,True
POST00004437,8606569,True
POST00005199,6480471,True
POST00005581,3825350,True
POST00004359,1668776,True
POST00005838,2104145,True
POST00004151,9030372,True
POST00004565,44657449,True
POST00005400,23664294,True
POST00004666,53963998,True
POST00004418,1790550,True
POST00005962,1750132,True
POST00004499,12395912,True
POST00005425,2615333,True
POST00004306,2417918,True
POST00004467,6806599,True
POST00004361,2539437,True
POST00005025,3330855,True
POST00004497,2335832,True
POST00005410,1061885,True
POST00005274,1222325,True
POST00004195,24922426,True
POST00005656,19497267,True
POST00005144,2886410,True
POST00005083,15268102,True
POST00005864,7206057,True
POST00004605,2440106,True
POST00004035,38403817,True
POST00004181,11714148,True
POST00005690,11356008,True
POST00004033,882318,True
POST00005598,8083040,True
POST00004712,849114,True
POST00005084,975302,True
POST00005036,1671122,True
POST00004551,9836856,True
POST00005613,13231491,True
POST00004619,17555066,True
POST00004127,778123,True
POST00004786,4546447,True
POST00004158,1317998,True
POST00004087,9010910,True
POST00004454,11033585,True
POST00005095,46018268,True
POST00005851,36252157,True
POST00005191,2164146,True
POST00004978,1301288,True
POST00005151,5586863,True
POST00005450,13129982,True
POST00005408,11564999,True
POST00005688,8653609,True
POST00005620,13122707,True
POST00005600,1072072,True
POST00005880,15151498,True
POST00005300,3378270,True
POST00005291,797426,True
POST00004528,11037447,True
POST00004218,4452802,True
POST00004582,1334543,True
POST00004667,10044412,True
POST00004705,10680930,True
POST00005295,8159869,True
POST00005876,3421485,True
POST00005989,17856565,True
POST00005034,996026,True
POST00004317,2849131,True
POST00004432,4047626,True
POST00004420,1765669,True
POST00004689,1770789,True
POST00004684,32605254,True
POST00005944,1197780,True
POST00005473,2743307,True
POST00005715,3838973,True
POST00004799,4019542,True
POST00004271,2305205,True
POST00004114,3043618,True
POST00004267,2539872,True
POST00005402,1229683,True
POST00004625,1051533,True
POST00004305,841530,True
POST00004598,3941780,True
POST00004081,3179544,True
POST00005456,3479764,True
POST00004529,6980759,True
POST00005145,3914014,True
POST00004735,3793889,True
POST00004957,3514809,True
POST00005115,2157598,True
POST00004411,1030285,True
POST00005780,11107811,True
POST00005330,35270395,True
POST00005279,5232990,True
POST00004729,1975267,True
POST00005476,2059309,True
POST00005647,4133864,True
POST00004153,702998,True
POST00005527,2549675,True
POST00004815,8893143,True
POST00005125,7754282,True
POST00004938,5213244,True
POST00004988,2715585,True
POST00005609,3688661,True
POST00005493,4504145,True
POST00004474,5062931,True
POST00004509,6896363,True
POST00004519,3272398,True
POST00005866,1421819,True
POST00005682,1985209,True
POST00004580,9496657,True
POST00005210,2067685,True
POST00004367,3408021,True
POST00005241,3111360,True
POST00004205,4048154,True
POST00005784,1636928,True
POST00005435,15643654,True
POST00005805,596791,True
POST00004391,482847,True
POST00005953,13674830,True
POST00004331,3111124,True
POST00004207,671734,True
POST00005475,3521024,True
POST00005733,38560326,True
POST00005364,3752039,True
POST00005214,972495,True
POST00005437,2594368,True
POST00005768,8231552,True
POST00005921,9055917,True
POST00004588,3888821,True
POST00004313,5241244,True
POST00005897,1819578,True
POST00005009,44095023,True
POST00004827,1649621,True
POST00004824,781683,True
POST00004590,3671319,True
POST00005668,6296936,True
POST00005179,11371329,True
POST00005738,354837,True
POST00004647,3105233,True
POST00004942,511669,True
POST00005428,6012613,True
POST00004814,196901,True
POST00004386,1968591,True
POST00004074,9042932,True
POST00005569,191669,True
POST00004696,3777986,True
POST00004967,2878187,True
POST00005294,7742852,True
POST00005190,26242053,True
POST00004855,2040323,True
POST00004416,1111158,True
POST00005633,900345,True
POST00005269,9371468,True
POST00005622,1357741,True
POST00004424,2386108,True
POST00004840,12705774,True
POST00005769,25222828,True
POST00005854,12394189,True
POST00004132,408742,True
POST00004312,3054623,True
POST00004731,9806303,True
POST00005594,6410788,True
POST00004159,7567821,True
POST00004410,5174475,True
POST00005061,1130676,True
POST00005546,3090767,True
POST00005673,3262864,True
POST00005048,6723044,True
POST00004094,39356687,True
POST00005244,17070618,True
POST00005169,15259914,True
POST00005705,5920655,True
POST00004046,487287,True
POST00004484,2696303,True
POST00004283,11536635,True
POST00004511,783510,True
POST00005290,7842381,True
POST00004933,2246708,True
POST00004934,695500,True
POST00005327,1568665,True
POST00005513,6805480,True
POST00005730,7577659,True
POST00004711,20449906,True
POST00004307,11263484,True
POST00004406,20959530,True
POST00004429,15260677,True
POST00005587,216786,True
POST00005630,1271722,True
POST00005073,16413795,True
POST00004682,1945623,True
POST00005878,28676003,True
POST00005042,27242779,True
POST00004626,3285729,True
POST00004692,34684908,True
POST00005201,1769150,True
POST00005037,362566,True
POST00005865,6046061,True
POST00005984,2257224,True
POST00004014,983690,True
POST00004021,8777808,True
POST00005855,2571192,True
POST00004377,32079154,True
POST00004924,3877259,True
POST00004835,10972573,True
POST00004126,1798071,True
POST00004874,3338948,True
POST00005731,975588,True
POST00005955,7125556,True
POST00005547,19970543,True
POST00004558,3390755,True
POST00004431,733729,True
POST00005385,1747969,True
POST00005023,10992589,True
POST00004389,1091173,True
POST00004241,34491544,True
POST00004028,10913625,True
POST00005351,5337644,True
POST00004870,2343634,True
POST00005786,7341142,True
POST00005459,2418781,True
POST00005539,3863615,True
POST00004295,3703160,True
POST00004385,2704104,True
POST00004482,1977864,True
POST00005051,5439418,True
POST00004414,15379292,True
POST00005618,9618780,True
POST00004202,15674422,True
POST00004550,1863755,True
POST00004889,1685231,True
POST00005232,2150151,True
POST00004347,2752145,True
POST00005442,26801641,True
POST00004458,11581800,True
POST00004584,1396586,True
POST00005082,8919958,True
POST00005239,23278271,True
POST00005720,6030529,True
POST00005752,2202758,True
POST00005341,2993153,True
POST00004146,2709006,True
POST00005422,1793385,True
POST00005352,35846411,True
POST00004492,4389658,True
POST00005305,3841366,True
POST00005166,1643382,True
POST00004330,2378770,True
POST00005963,3453685,True
POST00005772,2203767,True
POST00004266,1247160,True
POST00004191,1870168,True
POST00004439,1333104,True
POST00004198,761348,True
POST00004630,6013996,True
POST00004794,1079409,True
POST00004201,2444953,True
POST00004457,14573260,True
POST00004129,4605752,True
POST00004961,1477906,True
POST00005987,2996941,True
POST00005616,2898057,True
POST00004895,11827931,True
POST00005078,14475497,True
POST00005500,8896278,True
POST00005143,8196103,True
POST00005027,2483629,True
POST00004742,18077234,True
POST00004483,12810893,True
POST00004681,8297291,True
POST00004977,488370,True
POST00004490,10340699,True
POST00005322,6757106,True
POST00005900,75791447,True
POST00004796,6982702,True
POST00005938,22998847,True
POST00004145,4434945,True
POST00004213,11024878,True
POST00005812,1927740,True
POST00004830,3498806,True
POST00004781,23766963,True
POST00004806,1069554,True
POST00004342,496606,True
POST00005849,2800502,True
POST00005675,10156643,True
POST00004505,2102780,True
POST00005644,3370501,True
POST00004250,7433979,True
POST00005488,454176,True
POST00004060,2005728,True
POST00004724,2809141,True
POST00004408,11985970,True
POST00004544,5438999,True
POST00005436,889108,True
POST00005302,2349353,True
POST00005346,1993522,True
POST00005063,513663,True
POST00005431,20185586,True
POST00005915,1202234,True
POST00004556,4179558,True
POST00005275,5436874,True
POST00004203,1652044,True
POST00005927,600714,True
POST00005176,2990296,True
POST00004718,552798,True
POST00005770,1163832,True
POST00005205,964862,True
POST00005905,2369914,True
POST00005856,39321017,True
POST00004326,1255287,True
POST00005934,3674207,True
POST00004036,11152578,True
POST00004762,5435101,True
POST00004929,3416107,True
POST00004915,3709667,True
POST00004039,10016535,True
POST00005874,12574964,True
POST00005026,2443981,True
POST00005596,586027,True
POST00004623,1210977,True
POST00004631,19659952,True
POST00005338,552686,True
POST00004888,16676037,True
POST00005423,22611581,True
POST00005817,3534327,True
POST00004466,26309708,True
POST00005573,2211676,True
POST00005391,6020581,True
POST00004976,1827793,True
POST00004282,25742046,True
POST00005566,1601801,True
POST00005911,2170680,True
POST00004165,2669981,True
POST00004066,21230608,True
POST00005536,1676109,True
POST00005149,11114782,True
POST00004085,5078714,True
POST00005278,296550,True
POST00004446,2304468,True
POST00005538,28789293,True
POST00004851,7918343,True
POST00004239,470620,True
POST00005287,4951703,True
POST00004650,1631093,True
POST00005958,2021286,True
POST00005086,2190340,True
POST00004943,9218463,True
POST00004737,5506997,True
POST00005142,3057519,True
POST00005754,2475655,True
POST00004641,9238414,True
POST00005453,2389984,True
POST00004956,6756967,True
POST00005636,5440239,True
POST00004223,30014463,True
POST00005899,5644480,True
POST00004789,9427528,True
POST00005659,3308457,True
POST00005882,7303584,True
POST00004248,5566173,True
POST00004032,9043313,True
POST00004880,2839991,True
POST00005347,2776226,True
POST00004422,1471908,True
POST00004920,7288644,True
POST00004471,6841892,True
POST00005223,2011943,True
POST00004972,1339424,True
POST00004753,4667466,True
POST00005124,2708610,True
POST00005057,11504753,True
POST00004723,3841633,True
POST00004314,11409849,True
POST00005640,2662995,True
POST00004994,7837908,True
POST00004122,1088137,True
POST00004747,12837247,True
POST00005171,1450425,True
POST00005960,1267787,True
POST00005331,3401954,True
POST00004963,4303935,True
POST00004048,3625999,True
POST00004653,12585501,True
POST00004635,12504820,True
POST00004570,1974833,True
POST00004341,16088418,True
POST00004186,2866384,True
POST00004757,6783318,True
POST00005918,908849,True
POST00005660,3996375,True
POST00004936,1335855,True
POST00005676,14002595,True
POST00005012,38866111,True
POST00004038,15393845,True
POST00004089,179217299,True
POST00005227,2076921,True
POST00005206,1127397,True
POST00004319,11823785,True
POST00004974,12582690,True
POST00005458,30860659,True
POST00004925,1135453,True
POST00004375,6684069,True
POST00005717,1222403,True
POST00004989,5836010,True
POST00004110,14210945,True
POST00004236,2871589,True
POST00004991,22250557,True
POST00004500,1255580,True
POST00004694,832599,True
POST00005433,2032352,True
POST00004388,4932786,True
POST00005446,25608777,True
POST00005545,1937803,True
POST00005968,4738764,True
POST00004658,2374903,True
POST00005088,1660564,True
POST00004545,14830943,True
POST00005585,5718173,True
POST00004489,34681503,True
POST00004560,5061414,True
POST00004640,42360276,True
POST00004839,30922664,True
POST00005707,11153226,True
POST00004926,8133934,True
POST00005863,2608648,True
POST00004668,11997547,True
POST00004795,1677730,True
POST00004663,2198004,True
POST00005698,1110178,True
POST00005313,4501612,True
POST00004104,894940,True
POST00005796,10828824,True
POST00005225,8385123,True
POST00005443,1509147,True
POST00004119,2857315,True
POST00005749,12982294,True
POST00004740,1192758,True
POST00004211,5246890,True
POST00004882,9765987,True
POST00004468,49448172,True
POST00004897,14556010,True
POST00005521,1049845,True
POST00004869,1339257,True
POST00004843,15455749,True
POST00005120,1416020,True
POST00005559,12705049,True
POST00004278,2468614,True
POST00004966,1393670,True
POST00004700,7062504,True
POST00004064,8493882,True
POST00004456,400846,True
POST00005085,4202256,True
POST00004130,9421992,True
POST00004847,11116551,True
POST00004856,17997572,True
POST00004669,5278904,True
POST00004916,12550906,True
POST00004172,18393612,True
POST00004982,13018188,True
POST00004071,1673926,True
POST00004790,8620152,True
POST00005818,9010276,True
POST00004543,28908659,True
POST00004008,3176646,True
POST00005100,1391779,True
POST00005975,2459483,True
POST00004057,11647630,True
POST00005794,5917407,True
POST00005196,7277354,True
POST00004480,6244442,True
POST00004184,2791337,True
POST00004622,9462274,True
POST00004752,21001875,True
POST00004404,2672639,True
POST00005140,7284234,True
POST00005672,4254580,True
POST00005004,550249,True
POST00004517,14125941,True
POST00005702,12286705,True
POST00005068,605017,True
POST00005523,22854978,True
POST00004336,30878446,True
POST00004554,1435541,True
POST00004985,2189478,True
POST00005409,2407644,True
POST00005751,750328,True
POST00004805,992882,True
POST00004575,827293,True
POST00004337,15244016,True
POST00005019,5293598,True
POST00004738,4248633,True
POST00004959,880262,True
POST00005041,363166,True
POST00005625,1834424,True
POST00004755,4227086,True
POST00004370,9867375,True
POST00004612,984639,True
POST00005524,11042181,True
POST00004027,1713266,True
POST00005365,1921124,True
POST00005710,7381833,True
POST00004221,2257350,True
POST00005753,4172708,True
POST00005867,17657132,True
POST00005361,10217705,True
POST00004905,175770,True
POST00004524,7980488,True
POST00004237,16952473,True
POST00005593,1235221,True
POST00004448,5601759,True
POST00004366,31282129,True
POST00005964,4568465,True
POST00004162,564290,True
POST00005512,12951613,True
POST00005448,1716017,True
POST00004767,978380,True
POST00005350,20830696,True
POST00005793,5751558,True
POST00005076,859744,True
POST00005586,1654564,True
POST00005371,4611594,True
POST00005869,38217637,True
POST00004913,3072261,True
POST00005657,12476213,True
POST00004338,2291364,True
POST00005296,10595222,True
POST00004311,3012003,True
POST00004334,6643100,True
POST00005843,13803518,True
POST00005251,11386999,True
POST00005288,8960101,True
POST00004124,2265175,True
POST00004950,2032183,True
POST00005106,11011095,True
POST00004374,10298998,True
POST00005393,10920719,True
POST00004948,6122160,True
POST00005118,8415454,True
POST00005728,4919204,True
POST00004062,823572,True
POST00005333,25829959,True
POST00004503,7979645,True
POST00004820,3318971,True
POST00005562,19359205,True
POST00004435,1273313,True
POST00004730,10475730,True
POST00005740,3862673,True
POST00004297,6180610,True
POST00004515,1294701,True
POST00004531,336176,True
POST00004577,1541039,True
POST00005671,6617272,True
POST00004578,2988813,True
POST00004734,1804518,True
POST00005263,8658806,True
POST00005139,13414825,True
POST00005382,3687343,True
POST00004697,1679806,True
POST00005814,3151191,True
POST00004194,9087884,True
POST00005495,13044399,True
POST00005486,1808821,True
POST00005160,3536377,True
POST00005181,1433495,True
POST00004867,5910070,True
POST00004276,13685316,True
POST00004639,7850406,True
POST00005482,6003767,True
POST00004167,339487,True
POST00004829,2824094,True
POST00004006,1557074,True
POST00005525,5248292,True
POST00005153,1475764,True
POST00005257,10926243,True
POST00005627,5609150,True
POST00005655,5259761,True
POST00004771,1738133,True
POST00004362,5971889,True
POST00004842,14485648,True
POST00004265,458741,True
POST00004776,2490420,True
POST00004417,8406034,True
POST00004301,11944096,True
POST00005368,3877227,True
POST00005013,19052529,True
POST00005575,20042991,True
POST00004761,25741440,True
POST00005678,3208633,True
POST00005017,8614596,True
POST00004230,3896831,True
POST00004680,7211139,True
POST00005098,5300362,True
POST00004932,1695851,True
POST00005132,11634359,True
POST00004940,15024818,True
POST00004296,2003028,True
POST00005556,5242860,True
POST00005501,443174,True
POST00005544,12490704,True
POST00005903,1938466,True
POST00005965,2041462,True
POST00005303,4986338,True
POST00005255,1837876,True
POST00005714,917135,True
POST00005018,2871096,True
POST00004548,9390487,True
POST00005747,8431615,True
POST00004910,6590545,True
POST00004387,2108408,True
POST00004872,6935863,True
POST00004166,1171495,True
POST00004044,2141196,True
POST00004232,8600398,True
POST00004372,1212315,True
POST00005334,299699,True
POST00005375,51974281,True
POST00005588,1560123,True
POST00005211,2196977,True
POST00004947,7459577,True
POST00005956,6887351,True
POST00004378,9562713,True
POST00004864,6544919,True
POST00004419,6108838,True
POST00004324,12837682,True
POST00004508,1063144,True
POST00004188,18624591,True
POST00005823,4610125,True
POST00005059,437611,True
POST00005790,4235949,True
POST00004890,4062940,True
POST00005104,5481741,True
POST00005506,41145255,True
POST00004269,5238869,True
POST00004704,3768823,True
POST00005689,7097393,True
POST00004782,10580507,True
POST00004445,4296672,True
POST00004164,4192420,True
POST00005680,2163418,True
POST00005797,2256573,True
POST00004353,3916025,True
POST00005452,3925859,True
POST00005472,7523158,True
POST00005764,12412216,True
POST00005971,2770747,True
POST00004672,9763597,True
POST00005075,1516016,True
POST00005604,5800079,True
POST00005315,8898423,True
POST00004346,1141433,True
POST00004477,2303032,True
POST00004383,581558,True
POST00004583,4529829,True
POST00004750,5616814,True
POST00004914,4724977,True
POST00004272,3419196,True
POST00005745,7935182,True
POST00004973,3905334,True
POST00005978,11457723,True
POST00005462,1171032,True
POST00005549,1491039,True
POST00004107,3145749,True
POST00004540,3282651,True
POST00004365,1270643,True
POST00004633,9391962,True
POST00005329,5885750,True
POST00004571,26655098,True
POST00004208,8860507,True
POST00005746,21986418,True
POST00005973,96337,True
POST00005666,621260,True
POST00004161,11442908,True
POST00004675,2294524,True
POST00005582,3194241,True
POST00005317,25534795,True
POST00005816,20797529,True
POST00004553,4719778,True
POST00005326,2295031,True
POST00005380,9337081,True
POST00005579,19905602,True
POST00005565,7597996,True
POST00005204,439687,True
POST00005148,8670264,True
POST00005008,2619225,True
POST00004710,6507742,True
POST00005806,945394,True
POST00004005,6156300,True
POST00004912,12860643,True
POST00005335,3027266,True
POST00005606,1813627,True
POST00004274,1850543,True
POST00005224,1392668,True
POST00004797,950673,True
POST00004502,720215,True
POST00004673,7523747,True
POST00005155,2680623,True
POST00004567,802894,True
POST00005889,24367901,True
POST00004285,5660435,True
POST00004818,6179538,True
POST00004069,610096,True
POST00005298,8148331,True
POST00004225,16014836,True
POST00005578,4495137,True
POST00005859,7195412,True
POST00005376,4295188,True
POST00004892,17418532,True
POST00004045,15371732,True
POST00005762,1724032,True
POST00005479,9965272,True
POST00004147,5466190,True
POST00004475,7150349,True
POST00004075,5258909,True
POST00004688,2739730,True
POST00005440,1233949,True
POST00004070,2264609,True
POST00005373,2159948,True
POST00005533,7591166,True
POST00004112,7909662,True
POST00004332,4879664,True
POST00004657,7470099,True
POST00005311,9627623,True
POST00004758,5515520,True
POST00004212,641998,True
POST00005945,2437630,True
POST00004154,2389569,True
POST00004293,5458853,True
POST00005684,5991473,True
POST00004921,43829719,True
POST00004436,1002799,True
POST00005795,657232,True
POST00004174,823421,True
POST00004970,7966477,True
POST00004610,2663103,True
POST00005250,43468716,True
POST00004919,60652064,True
POST00005526,2538675,True
POST00005058,15194280,True
POST00005947,969836,True
POST00004007,3817803,True
POST00005961,8489016,True
POST00004246,3182417,True
POST00004954,892280,True
POST00004792,7052263,True
POST00005184,5232273,True
POST00004491,11712257,True
POST00004714,3257799,True
POST00004594,27043225,True
POST00004860,1761353,True
POST00004392,1223054,True
POST00005306,3869501,True
POST00004741,3821682,True
POST00004099,199002,True
POST00004440,4987005,True
POST00004086,9203547,True
POST00004763,11390309,True
POST00005071,327067,True
POST00004111,6605555,True
POST00005212,68789443,True
POST00004756,16024971,True
POST00006000,19577952,True
POST00005887,20531719,True
POST00004887,325807,True
POST00005173,11340646,True
POST00005798,10108838,True
POST00005066,6506586,True
POST00004980,1339810,True
POST00004768,4571758,True
POST00005841,3506731,True
POST00004495,1284843,True
POST00005043,2893893,True
POST00005993,15383177,True
POST00004525,2086337,True
POST00004801,1830309,True
POST00005850,16052512,True
POST00005161,12370470,True
POST00004716,4768027,True
POST00005713,4875756,True
POST00004141,2323142,True
POST00005131,8848729,True
POST00004726,2300190,True
POST00004142,1722836,True
POST00005449,19168373,True
POST00004405,926049,True
POST00005510,1549512,True
POST00004586,2926367,True
POST00005916,14094998,True
POST00005641,2727344,True
POST00004177,2237749,True
POST00004901,286552,True
POST00004945,1845081,True
POST00004321,1596428,True
POST00004376,20326668,True
POST00005629,1269376,True
POST00005830,3023142,True
POST00005646,9391117,True
POST00005972,2158632,True
POST00004304,10104242,True
POST00004257,408226,True
POST00004344,570429,True
POST00005839,27624528,True
POST00005766,6157365,True
POST00005718,5875434,True
POST00004999,13713685,True
POST00004828,444771,True
POST00005150,940147,True
POST00005917,3655148,True
POST00004120,7649008,True
POST00005221,1481360,True
POST00004512,1577149,True
POST00005931,31580265,True
POST00004015,2926371,True
POST00004137,5375287,True
POST00005792,1802343,True
POST00004078,1531452,True
POST00005497,14775360,True
POST00004042,8386422,True
POST00004219,1891462,True
POST00005695,3108068,True
POST00004401,3450120,True
POST00005757,89042720,True
POST00004421,3486698,True
POST00004717,3669057,True
POST00005734,5296463,True
POST00004838,2948864,True
POST00005845,550269,True
POST00005954,21100909,True
POST00005055,3131943,True
POST00004813,2412855,True
POST00005683,17297200,True
POST00005052,3006086,True
POST00004679,629817,True
POST00004732,7475559,True
POST00005564,3683901,True
POST00004703,21492968,True
POST00004526,11133436,True
POST00005286,773781,True
POST00005415,42687914,True
POST00004453,6964656,True
POST00005508,5826737,True
POST00005466,1094199,True
POST00004393,4834482,True
POST00005522,5707738,True
POST00004995,83588487,True
POST00005162,5001004,True
POST00004539,564319,True
POST00004373,1709668,True
POST00005991,5273089,True
POST00005837,11770773,True
POST00005912,17102780,True
POST00004356,3829875,True
POST00005639,3822400,True
POST00005621,1770239,True
POST00005114,9821556,True
POST00005090,4720587,True
POST00003945,5968263,True
POST00004516,10101082,True
POST00004665,11251857,True
POST00004462,2047531,True
POST00004113,1641408,True
POST00004971,6460939,True
POST00005998,1914600,True
POST00005289,612361,True
POST00005996,782214,True
POST00005589,2914420,True
POST00005511,2324165,True
POST00005635,5918785,True
POST00005853,1368649,True
POST00004615,3722238,True
POST00004848,6307514,True
POST00005932,10005801,True
POST00004603,12593834,True
POST00005782,18163133,True
POST00005716,5989645,True
POST00004357,67958588,True
POST00005002,1446783,True
POST00004951,4666555,True
POST00004779,4336897,True
POST00005758,3365276,True
POST00005207,1059149,True
POST00004975,16486469,True
POST00005759,2389167,True
POST00005091,1759448,True
POST00004210,4907455,True
POST00005883,7705001,True
POST00004363,2948048,True
POST00005535,2353012,True
POST00004054,2844204,True
POST00004148,1752126,True
POST00005815,5736467,True
POST00004986,3427317,True
POST00004316,6044070,True
POST00005977,33320967,True
POST00004854,1880093,True
POST00005808,515933,True
POST00004952,1767185,True
POST00005949,2121740,True
POST00005583,11542823,True
POST00004381,6540868,True
POST00005829,6454030,True
POST00005658,752310,True
POST00005254,3809364,True
POST00004520,7309936,True
POST00005093,3600794,True
POST00005359,11511243,True
POST00005791,13791694,True
POST00005387,5802586,True
POST00004634,14218475,True
POST00004898,11407770,True
POST00004997,5967375,True
POST00005653,8250303,True
POST00005879,5095251,True
POST00004034,14811303,True
POST00005517,974612,True
POST00004931,2736908,True
POST00004733,14074312,True
POST00005983,6841931,True
POST00005567,31535965,True
POST00004179,23559432,True
POST00004804,1297050,True
POST00005779,6235463,True
POST00005922,3766690,True
POST00005788,16538060,True
POST00004613,9534098,True
POST00004530,33341349,True
POST00005285,752994,True
POST00005046,3382942,True
POST00005477,3571556,True
POST00005463,1126671,True
POST00004646,2531269,True
POST00005053,16125893,True
POST00004343,5373370,True
POST00004493,2384274,True
POST00005685,1805142,True
POST00005528,1513754,True
POST00005686,18678150,True
POST00005592,4642997,True
POST00004817,2365971,True
POST00004846,2058987,True
POST00004506,5529287,True
POST00004698,12623159,True
POST00004011,7210333,True
POST00005426,8263935,True
POST00005577,1386133,True
POST00004444,4515100,True
POST00005846,3656099,True
POST00005060,507499,True
POST00004017,11930435,True
POST00005884,10863780,True
POST00005049,905400,True
POST00004481,2285771,True
POST00005834,1368610,True
POST00004077,3483994,True
POST00004563,5673152,True
POST00005982,4098571,True
POST00005531,85971500,True
POST00005386,5368355,True
POST00005896,6994519,True
POST00005324,1038692,True
POST00005035,4624952,True
POST00004264,1015952,True
POST00004969,2098345,True
POST00004532,2832090,True
POST00005128,4585927,True
POST00004047,965463,True
POST00004358,24257318,True
POST00005293,801375,True
POST00005800,15399079,True
POST00005504,2445243,True
POST00004061,1935427,True
POST00005502,2172224,True
POST00004349,1882391,True
POST00004514,3749282,True
POST00004773,29706571,True
POST00005374,3137235,True
POST00005447,15151033,True
POST00005325,14933155,True
POST00005952,8159281,True
POST00005164,2133052,True
POST00005112,33334447,True
POST00004707,50071550,True
POST00005781,4993798,True
POST00005552,45753768,True
POST00005117,11214386,True
POST00005045,33256340,True
POST00004656,1870007,True
POST00005557,18638858,True
POST00004200,12554851,True
POST00005820,4348208,True
POST00005407,17424285,True
POST00005283,2589101,True
POST00005281,6931223,True
POST00004685,2244669,True
POST00004309,1232225,True
POST00004513,45707306,True
POST00004415,608648,True
POST00004676,4613905,True
POST00005081,7157437,True
POST00004004,2888670,True
POST00005530,3926908,True
POST00005988,14509377,True
POST00004964,8752918,True
POST00005467,2047887,True
POST00005907,5038039,True
POST00004131,5800623,True
POST00005032,8586500,True
POST00005561,3234387,True
POST00004628,50025412,True
POST00004473,1404344,True
POST00004173,14642554,True
POST00005825,17534859,True
POST00005249,2815368,True
POST00004478,23995414,True
POST00005421,1357794,True
POST00005908,29467574,True
POST00005804,17892992,True
POST00005429,4300703,True
POST00005601,6752098,True
POST00005276,2600585,True
POST00005177,4483806,True
POST00004908,596773,True
POST00005979,1707346,True
POST00004778,58060377,True
POST00004247,608706,True
POST00004645,6851169,True
POST00004190,1036594,True
POST00004465,11269518,True
POST00005273,1200634,True
POST00004770,8344265,True
POST00004907,13295025,True
POST00005020,13814018,True
POST00004103,1764843,True
POST00004485,828702,True
POST00005168,2086521,True
POST00004277,7600452,True
POST00005886,3220008,True
POST00005763,1778338,True
POST00005389,4783871,True
POST00005935,14820928,True
POST00005901,2869312,True
POST00004340,7305131,True
POST00005748,12593932,True
POST00005182,748319,True
POST00005697,2744234,True
POST00005444,8096300,True
POST00005146,9900624,True
POST00005487,7563332,True
POST00004900,5550951,True
POST00005980,19379451,True
POST00004463,2813219,True
POST00005439,2054882,True
POST00005108,6735651,True
POST00005336,2086604,True
POST00004498,2579358,True
POST00004294,26783356,True
POST00005777,4924649,True
POST00004654,1777927,True
POST00005591,4321415,True
POST00005774,2864417,True
POST00004193,3380816,True
POST00004886,10342195,True
POST00005767,2307712,True
POST00005247,6278268,True
POST00005308,1980152,True
POST00004836,1641774,True
POST00005760,15844169,True
POST00004472,3119609,True
POST00004557,1886276,True
POST00004709,1977544,True
POST00005465,17181156,True
POST00004984,2509566,True
POST00005096,25921964,True
POST00005087,20423066,True
POST00004638,6939695,True
POST00005403,4209661,True
POST00004455,10182602,True
POST00005807,696085,True
POST00005007,11121646,True
POST00005904,870182,True
POST00004834,2667979,True
POST00005648,5129894,True
POST00004596,2820670,True
POST00004883,9039156,True
POST00004661,673515,True
POST00004229,1714183,True
POST00004182,4791738,True
POST00004253,4853713,True
POST00005833,9190082,True
POST00005570,2984980,True
POST00004875,1469099,True
POST00005550,1545114,True
POST00005105,25802771,True
POST00005711,3723571,True
POST00005693,5557759,True
POST00005016,15450834,True
POST00004199,2473522,True
POST00005192,5990559,True
POST00005519,7646808,True
POST00004275,1537969,True
POST00005094,2108686,True
POST00004501,717761,True
POST00005910,8130568,True
POST00004402,12868862,True
POST00004581,2007125,True
POST00005505,1518806,True
POST00004877,3809840,True
POST00005692,792452,True
POST00005761,14641821,True
POST00005809,2433492,True
POST00005092,12562838,True
POST00005542,873786,True
POST00005976,21753392,True
POST00004559,4562444,True
POST00005129,3772292,True
POST00004270,10867721,True
POST00005599,995002,True
POST00004744,9043871,True
POST00004031,376832,True
POST00005888,2519343,True
POST00004518,4257214,True
POST00005664,52681266,True
POST00005706,13490521,True
POST00005360,3832412,True
POST00005343,3179122,True
POST00004903,492279,True
POST00004949,12319819,True
POST00005803,4648694,True
POST00005072,1102862,True
POST00004371,6290025,True
POST00004702,2968916,True
POST00004187,4885787,True
POST00005703,15194960,True
POST00004902,9111192,True
POST00005503,2707207,True
POST00004051,8463964,True
POST00004470,2669772,True
POST00004052,14995929,True
POST00005926,15632901,True
POST00005756,11622081,True
POST00004288,47849264,True
POST00005218,3245532,True
POST00005551,4053949,True
POST00005624,22895480,True
POST00005828,378346,True
POST00004097,10192380,True
POST00004850,2035817,True
POST00005040,11194944,True
POST00004566,1457233,True
POST00004185,958064,True
POST00004339,3461947,True
POST00004637,3388034,True
POST00005532,9664380,True
POST00004670,512508,True
POST00005999,6144286,True
POST00005871,1898600,True
POST00005877,740479,True
POST00005003,4633287,True
POST00004609,3802085,True
POST00005230,7332092,True
POST00004390,1161618,True
POST00005356,10131466,True
POST00005842,3655402,True
POST00004629,28696475,True
POST00005198,989100,True
POST00005498,1530236,True
POST00005895,21937151,True
POST00004379,104792918,True
POST00005135,1172403,True
POST00004476,48976704,True
POST00004138,497029,True
POST00005203,1202184,True
POST00005252,557238,True
POST00005614,9334106,True
