pid,pred_blend,popularity
POST00003185,9.330925916107361,9.57
POST00003261,4.105811183028781,2.35
POST00003089,9.201406823481394,11.89
POST00003549,8.658588687901457,9.94
POST00000590,0.0,10.55
POST00003686,9.445522077884105,11.05
POST00001400,0.0,6.73
POST00003706,9.998999687037001,11.45
POST00003467,10.889270100495384,7.33
POST00002112,0.0,11.99
POST00002751,0.0,6.42
POST00003369,10.458178863670483,11.86
POST00001212,0.0,11.93
POST00000238,0.0,8.11
POST00002230,0.0,11.03
POST00000615,0.0,10.87
POST00002742,0.0,9.17
POST00002926,9.107139532380227,9.75
POST00003438,9.347316323626869,8.26
POST00002151,0.0,10.39
POST00001845,0.0,12.76
POST00000244,0.0,10.7
POST00000849,0.0,11.7
POST00000569,0.0,11.44
POST00001852,0.0,7.63
POST00000152,0.0,6.13
POST00002476,0.0,5.82
POST00000209,0.0,6.9
POST00003390,3.159698249688441,2.21
POST00003509,10.249377083337885,11.29
POST00001163,0.0,12.0
POST00000924,0.0,8.68
POST00002390,0.0,6.15
POST00003725,7.15178821711616,3.92
POST00001345,0.0,5.62
POST00001905,0.0,4.52
POST00001610,0.0,7.45
POST00000280,0.0,9.21
POST00000150,0.0,4.88
POST00002020,0.0,7.39
POST00003179,7.474393878012714,7.85
POST00003248,8.268303411582028,11.77
POST00003846,8.553267931190721,5.43
POST00002737,0.0,7.48
POST00003440,8.765843084180991,5.82
POST00000999,0.0,8.45
POST00002136,0.0,3.62
POST00001818,0.0,7.64
POST00002433,0.0,7.62
POST00003716,9.457831743257486,8.39
POST00002812,7.413215441048797,8.08
POST00003220,7.56922558652998,10.23
POST00001945,0.0,4.92
POST00000522,0.0,9.32
POST00002560,0.0,9.41
POST00000350,0.0,10.91
POST00000636,0.0,11.21
POST00002929,7.980589336237117,2.47
POST00001394,0.0,6.77
POST00001964,0.0,8.83
POST00003449,11.094437820571866,9.74
POST00002772,10.91639731233235,11.67
POST00000742,0.0,6.66
POST00002829,9.510702636411061,8.24
POST00002818,8.124627197684205,11.16
POST00003353,6.659548825537756,7.72
POST00000367,0.0,8.03
POST00003952,9.204391789524001,8.7
POST00001437,0.0,5.77
POST00000040,0.0,4.9
POST00000518,0.0,3.0
POST00001201,0.0,10.33
POST00003368,10.84343694283928,10.0
POST00001593,0.0,3.05
POST00001872,0.0,6.72
POST00002917,10.147304337453264,5.41
POST00001602,0.0,12.05
POST00001302,0.0,5.97
POST00002338,0.0,4.63
POST00000536,0.0,10.6
POST00002413,0.0,8.02
POST00001196,0.0,7.19
POST00000433,0.0,9.41
POST00000442,0.0,10.12
POST00001801,0.0,9.56
POST00001118,0.0,8.14
POST00002904,10.174338485713589,8.95
POST00002097,0.0,7.29
POST00003455,8.050023715872713,4.69
POST00002487,0.0,6.51
POST00000457,0.0,10.43
POST00000601,0.0,10.64
POST00002817,2.8678880697943523,5.47
POST00000893,0.0,5.54
POST00003176,9.403270937505836,8.32
POST00000013,0.0,5.72
POST00001330,0.0,5.58
POST00002616,0.0,12.16
POST00003573,4.6462902608947125,3.64
POST00001082,0.0,2.46
POST00000897,0.0,9.88
POST00003653,11.013519788504748,12.83
POST00003556,11.395693953049644,12.86
POST00001775,0.0,4.29
POST00000056,0.0,6.51
POST00002873,7.173263843618582,8.81
POST00002244,0.0,8.94
POST00002146,0.0,13.13
POST00000963,0.0,12.61
POST00000935,0.0,5.31
POST00000169,0.0,7.48
POST00003160,9.090455264026268,8.61
POST00000436,0.0,11.55
POST00001252,0.0,6.81
POST00002741,0.0,7.88
POST00001412,0.0,8.4
POST00001115,0.0,11.67
POST00003595,9.810337554664196,9.97
POST00000917,0.0,5.13
POST00000477,0.0,7.98
POST00002383,0.0,8.1
POST00000797,0.0,10.06
POST00002543,0.0,9.58
POST00001245,0.0,7.94
POST00003528,9.926760065552118,7.79
POST00001991,0.0,10.87
POST00001258,0.0,5.67
POST00000329,0.0,13.08
POST00000770,0.0,6.65
POST00003085,10.151497980335417,13.26
POST00002971,6.3270249297139,2.79
POST00002113,0.0,4.91
POST00000714,0.0,1.52
POST00000969,0.0,10.45
POST00000273,0.0,2.44
POST00003111,3.6263647573575826,2.86
POST00000216,0.0,6.03
POST00002694,0.0,10.98
POST00001432,0.0,9.05
POST00003217,3.5435788370251764,2.12
POST00002262,0.0,2.57
POST00001119,0.0,11.39
POST00001524,0.0,8.98
POST00003682,6.754368107599724,6.45
POST00000675,0.0,5.27
POST00001697,0.0,2.17
POST00003215,6.446938594216029,5.86
POST00001633,0.0,9.94
POST00000428,0.0,6.68
POST00001255,0.0,4.67
POST00003855,9.422416418317834,9.67
POST00003899,7.808625452825256,6.69
POST00001715,0.0,7.68
POST00000895,0.0,11.44
POST00001423,0.0,2.35
POST00000035,0.0,8.12
POST00002442,0.0,2.05
POST00000991,0.0,11.39
POST00003481,10.580232721407668,9.51
POST00001561,0.0,10.73
POST00002575,0.0,10.95
POST00003412,6.756793339167726,4.86
POST00001644,0.0,5.74
POST00002708,0.0,6.17
POST00003037,9.461704813284046,9.22
POST00000501,0.0,2.6
POST00000159,0.0,2.92
POST00003304,7.991704509169777,9.67
POST00003834,4.052766793982595,3.8
POST00003864,8.30486895558597,9.18
POST00001525,0.0,11.93
POST00001652,0.0,6.94
POST00002513,0.0,11.49
POST00002555,0.0,11.43
POST00002980,9.725294789693104,4.3
POST00002426,0.0,12.87
POST00001573,0.0,11.12
POST00001398,0.0,9.21
POST00000687,0.0,11.67
POST00000819,0.0,2.08
POST00003921,9.164601894765575,10.21
POST00000776,0.0,5.59
POST00001237,0.0,11.3
POST00000208,0.0,3.11
POST00001366,0.0,2.39
POST00000646,0.0,3.37
POST00003297,10.363882968787035,10.92
POST00002035,0.0,7.8
POST00002129,0.0,4.12
POST00002882,9.92603745813518,11.05
POST00000475,0.0,10.03
POST00001013,0.0,7.55
POST00003448,8.726223169949515,9.14
POST00003094,9.247522130842256,8.52
POST00003287,10.785877775144996,10.51
POST00001235,0.0,5.54
POST00000071,0.0,9.52
POST00000717,0.0,10.04
POST00002147,0.0,12.99
POST00001164,0.0,2.97
POST00002954,5.2267662117840015,5.81
POST00002200,0.0,11.0
POST00002225,0.0,8.19
POST00000763,0.0,9.92
POST00002653,0.0,3.04
POST00002361,0.0,6.33
POST00002707,0.0,5.36
POST00001668,0.0,8.2
POST00000210,0.0,10.13
POST00003392,6.714365459489274,8.75
POST00002703,0.0,9.85
POST00003720,9.481208883139628,8.53
POST00002848,9.226528565549538,10.96
POST00001776,0.0,6.5
POST00001612,0.0,12.25
POST00001379,0.0,9.04
POST00001539,0.0,5.63
POST00000357,0.0,3.41
POST00000822,0.0,9.6
POST00001117,0.0,7.56
POST00003364,5.371896869390255,1.22
POST00003422,9.757434158578294,12.28
POST00003927,8.773364094556856,8.9
POST00000248,0.0,10.7
POST00002215,0.0,6.88
POST00000681,0.0,10.59
POST00000946,0.0,3.1
POST00001549,0.0,5.32
POST00003041,10.088686050971194,10.36
POST00003483,9.494223043241321,10.44
POST00001687,0.0,3.9
POST00000277,0.0,10.21
POST00003236,9.894045236239018,12.29
POST00003569,8.245736716203584,4.53
POST00002282,0.0,4.24
POST00002636,0.0,10.68
POST00003278,10.237631370495432,11.13
POST00003208,7.053604239932966,7.33
POST00001028,0.0,5.68
POST00000438,0.0,5.95
POST00000345,0.0,9.42
POST00002753,0.0,7.88
POST00000207,0.0,6.58
POST00000089,0.0,6.44
POST00001241,0.0,10.04
POST00001819,0.0,10.29
POST00001570,0.0,11.79
POST00003279,9.188735453895509,8.17
POST00003205,8.229396960304861,6.99
POST00003664,8.585420898939859,4.69
POST00001548,0.0,10.46
POST00001079,0.0,8.85
POST00002206,0.0,7.82
POST00002115,0.0,8.26
POST00000863,0.0,7.0
POST00003242,7.090170476727255,5.5
POST00001279,0.0,10.14
POST00003691,10.085236429206828,12.28
POST00001900,0.0,8.47
POST00000274,0.0,2.68
POST00001406,0.0,5.52
POST00001136,0.0,8.37
POST00003666,10.670979867208057,10.32
POST00002576,0.0,2.45
POST00002183,0.0,8.47
POST00002967,9.512699682840019,9.27
POST00003987,10.829588309276577,11.16
POST00001208,0.0,6.86
POST00002551,0.0,7.17
POST00001351,0.0,10.8
POST00002468,0.0,11.66
POST00003789,9.407797293581309,9.44
POST00003629,9.21509124656094,5.85
POST00001264,0.0,3.11
POST00002001,0.0,2.67
POST00002406,0.0,12.21
POST00000187,0.0,3.0
POST00001470,0.0,10.18
POST00002486,0.0,11.36
POST00003755,10.195578444293226,12.18
POST00002411,0.0,11.16
POST00001955,0.0,7.14
POST00000737,0.0,4.26
POST00003026,10.564401889749618,10.91
POST00001495,0.0,10.21
POST00003688,4.400520418135019,3.25
POST00000497,0.0,1.35
POST00002449,0.0,10.56
POST00003609,10.200425026041001,8.85
POST00003868,2.4061505516387047,2.11
POST00001460,0.0,8.64
POST00000061,0.0,10.22
POST00000758,0.0,6.37
POST00003387,3.552697667058669,4.76
POST00003656,10.102430699266462,11.32
POST00000439,0.0,5.69
POST00003231,10.026655852245193,11.05
POST00001425,0.0,8.51
POST00003403,9.085650768158459,4.68
POST00002987,3.737365735910897,2.84
POST00001183,0.0,6.78
POST00003542,8.418280620989286,12.55
POST00003628,8.5147315718837,9.71
POST00000507,0.0,9.56
POST00003055,8.676252229327565,9.21
POST00003063,9.864416440216033,10.59
POST00003730,10.324447774401666,9.86
POST00000431,0.0,8.45
POST00000906,0.0,7.31
POST00000759,0.0,6.48
POST00003284,10.553153865743266,13.04
POST00001870,0.0,6.01
POST00003459,9.931273123455298,9.51
POST00001960,0.0,10.73
POST00001562,0.0,5.84
POST00000740,0.0,13.33
POST00002788,9.289415538959368,10.39
POST00000039,0.0,3.62
POST00002429,0.0,12.29
POST00000976,0.0,2.82
POST00003644,9.102601684309665,5.97
POST00001853,0.0,9.87
POST00001522,0.0,8.36
POST00003338,9.099928484167,8.18
POST00001726,0.0,8.25
POST00001883,0.0,6.73
POST00003675,10.449287499397132,10.61
POST00001719,0.0,6.32
POST00002702,0.0,10.89
POST00000312,0.0,7.96
POST00000603,0.0,9.82
POST00000259,0.0,3.02
POST00001553,0.0,1.3
POST00002755,0.0,12.64
POST00000354,0.0,4.61
